Time,Channel A
(us),(mV)

-498.05018352,-193.04480000
-497.97018352,-188.57390000
-497.89018352,-188.57390000
-497.81018352,191.16790000
-497.73018353,200.09460000
-497.65018353,-193.04480000
-497.57018353,-193.04480000
-497.49018353,-188.57390000
-497.41018353,-188.57390000
-497.33018353,182.22600000
-497.25018353,200.09460000
-497.17018353,200.09460000
-497.09018353,195.62360000
-497.01018353,-193.04480000
-496.93018353,-193.04480000
-496.85018353,-188.57390000
-496.77018353,-188.57390000
-496.69018353,168.82840000
-496.61018353,204.56560000
-496.53018353,200.09460000
-496.45018353,200.09460000
-496.37018353,-179.63190000
-496.29018353,-193.04480000
-496.21018353,-188.57390000
-496.13018354,-188.57390000
-496.05018354,146.48880000
-495.97018354,200.09460000
-495.89018354,200.09460000
-495.81018354,200.09460000
-495.73018354,-161.76340000
-495.65018354,-193.04480000
-495.57018354,-188.57390000
-495.49018354,-188.57390000
-495.41018354,101.80970000
-495.33018354,200.09460000
-495.25018354,200.09460000
-495.17018354,195.62360000
-495.09018354,-94.74471000
-495.01018354,-193.04480000
-494.93018354,-188.57390000
-494.85018354,-188.57390000
-494.77018354,88.41212000
-494.69018354,200.09460000
-494.61018354,200.09460000
-494.53018354,200.09460000
-494.45018355,-63.47850000
-494.37018355,-193.04480000
-494.29018355,-188.57390000
-494.21018355,-188.57390000
-494.13018355,-157.29240000
-494.05018355,200.09460000
-493.97018355,200.09460000
-493.89018355,200.09460000
-493.81018355,191.16790000
-493.73018355,-188.57390000
-493.65018355,-193.04480000
-493.57018355,-188.57390000
-493.49018355,-184.10290000
-493.41018355,195.62360000
-493.33018355,200.09460000
-493.25018355,200.09460000
-493.17018355,195.62360000
-493.09018355,-193.04480000
-493.01018355,-193.04480000
-492.93018355,-188.57390000
-492.85018356,-188.57390000
-492.77018356,182.22600000
-492.69018356,200.09460000
-492.61018356,200.09460000
-492.53018356,195.62360000
-492.45018356,-188.57390000
-492.37018356,-193.04480000
-492.29018356,-188.57390000
-492.21018356,-184.10290000
-492.13018356,173.29930000
-492.05018356,200.09460000
-491.97018356,200.09460000
-491.89018356,195.62360000
-491.81018356,-179.63190000
-491.73018356,-188.57390000
-491.65018356,-188.57390000
-491.57018356,-188.57390000
-491.49018356,159.88650000
-491.41018356,200.09460000
-491.33018356,200.09460000
-491.25018356,195.62360000
-491.17018357,-166.23430000
-491.09018357,-193.04480000
-491.01018357,-188.57390000
-490.93018357,-188.57390000
-490.85018357,128.62020000
-490.77018357,204.56560000
-490.69018357,200.09460000
-490.61018357,200.09460000
-490.53018357,-130.49710000
-490.45018357,-193.04480000
-490.37018357,-188.57390000
-490.29018357,-188.57390000
-490.21018357,61.60161000
-490.13018357,200.09460000
-490.05018357,200.09460000
-489.97018357,200.09460000
-489.89018357,-90.28901000
-489.81018357,-197.50050000
-489.73018357,-188.57390000
-489.65018357,-188.57390000
-489.57018357,-59.00753000
-489.49018358,195.62360000
-489.41018358,200.09460000
-489.33018358,195.62360000
-489.25018358,150.95980000
-489.17018358,-193.04480000
-489.09018358,-193.04480000
-489.01018358,-188.57390000
-488.93018358,-184.10290000
-488.85018358,195.62360000
-488.77018358,200.09460000
-488.69018358,200.09460000
-488.61018358,195.62360000
-488.53018358,-193.04480000
-488.45018358,-188.57390000
-488.37018358,-188.57390000
-488.29018358,-188.57390000
-488.21018358,186.69700000
-488.13018358,200.09460000
-488.05018358,200.09460000
-487.97018358,195.62360000
-487.89018359,195.62360000
-487.81018359,195.62360000
-487.73018359,-193.04480000
-487.65018359,-197.50050000
-487.57018359,-193.04480000
-487.49018359,-193.04480000
-487.41018359,-188.57390000
-487.33018359,-188.57390000
-487.25018359,168.82840000
-487.17018359,200.09460000
-487.09018359,-179.63190000
-487.01018359,-188.57390000
-486.93018359,159.88650000
-486.85018359,200.09460000
-486.77018359,195.62360000
-486.69018359,195.62360000
-486.61018359,-175.16100000
-486.53018359,-193.04480000
-486.45018359,-188.57390000
-486.37018359,-188.57390000
-486.29018359,142.01790000
-486.21018360,204.56560000
-486.13018360,200.09460000
-486.05018360,195.62360000
-485.97018360,-152.83670000
-485.89018360,-193.04480000
-485.81018360,-188.57390000
-485.73018360,-188.57390000
-485.65018360,52.65968000
-485.57018360,200.09460000
-485.49018360,200.09460000
-485.41018360,200.09460000
-485.33018360,-81.34708000
-485.25018360,-193.04480000
-485.17018360,-188.57390000
-485.09018360,-188.57390000
-485.01018360,16.93777000
-484.93018360,195.62360000
-484.85018360,200.09460000
-484.77018360,195.62360000
-484.69018360,74.99923000
-484.61018361,-193.04480000
-484.53018361,-188.57390000
-484.45018361,-188.57390000
-484.37018361,-184.10290000
-484.29018361,195.62360000
-484.21018361,200.09460000
-484.13018361,200.09460000
-484.05018361,195.62360000
-483.97018361,-193.04480000
-483.89018361,-188.57390000
-483.81018361,-188.57390000
-483.73018361,-184.10290000
-483.65018361,191.16790000
-483.57018361,200.09460000
-483.49018361,200.09460000
-483.41018361,200.09460000
-483.33018361,-193.04480000
-483.25018361,-197.50050000
-483.17018361,-188.57390000
-483.09018361,-184.10290000
-483.01018361,186.69700000
-482.93018362,204.56560000
-482.85018362,200.09460000
-482.77018362,200.09460000
-482.69018362,-193.04480000
-482.61018362,-193.04480000
-482.53018362,-188.57390000
-482.45018362,-188.57390000
-482.37018362,164.35740000
-482.29018362,200.09460000
-482.21018362,200.09460000
-482.13018362,200.09460000
-482.05018362,-179.63190000
-481.97018362,-193.04480000
-481.89018362,150.95980000
-481.81018362,200.09460000
-481.73018362,-170.70530000
-481.65018362,-193.04480000
-481.57018362,-188.57390000
-481.49018362,-188.57390000
-481.41018362,133.07600000
-481.33018363,200.09460000
-481.25018363,200.09460000
-481.17018363,195.62360000
-481.09018363,-139.42380000
-481.01018363,-193.04480000
-480.93018363,-188.57390000
-480.85018363,-188.57390000
-480.77018363,57.13065000
-480.69018363,200.09460000
-480.61018363,200.09460000
-480.53018363,200.09460000
-480.45018363,-85.81805000
-480.37018363,-193.04480000
-480.29018363,-193.04480000
-480.21018363,-188.57390000
-480.13018363,-45.60991000
-480.05018363,195.62360000
-479.97018363,200.09460000
-479.89018363,200.09460000
-479.81018363,128.62020000
-479.73018363,-193.04480000
-479.65018364,-188.57390000
-479.57018364,-188.57390000
-479.49018364,-184.10290000
-479.41018364,195.62360000
-479.33018364,200.09460000
-479.25018364,200.09460000
-479.17018364,195.62360000
-479.09018364,-193.04480000
-479.01018364,-188.57390000
-478.93018364,-188.57390000
-478.85018364,-188.57390000
-478.77018364,186.69700000
-478.69018364,200.09460000
-478.61018364,195.62360000
-478.53018364,195.62360000
-478.45018364,-188.57390000
-478.37018364,-193.04480000
-478.29018364,-188.57390000
-478.21018364,-188.57390000
-478.13018364,182.22600000
-478.05018364,204.56560000
-477.97018365,-188.57390000
-477.89018365,-188.57390000
-477.81018365,164.35740000
-477.73018365,200.09460000
-477.65018365,200.09460000
-477.57018365,195.62360000
-477.49018365,195.62360000
-477.41018365,195.62360000
-477.33018365,-179.63190000
-477.25018365,-197.50050000
-477.17018365,-188.57390000
-477.09018365,-188.57390000
-477.01018365,142.01790000
-476.93018365,200.09460000
-476.85018365,-161.76340000
-476.77018365,-193.04480000
-476.69018365,-188.57390000
-476.61018365,-188.57390000
-476.53018365,83.94115000
-476.45018365,200.09460000
-476.37018366,200.09460000
-476.29018366,200.09460000
-476.21018366,-90.28901000
-476.13018366,-193.04480000
-476.05018366,-188.57390000
-475.97018366,-188.57390000
-475.89018366,88.41212000
-475.81018366,204.56560000
-475.73018366,204.56560000
-475.65018366,200.09460000
-475.57018366,-63.47850000
-475.49018366,-197.50050000
-475.41018366,-188.57390000
-475.33018366,-188.57390000
-475.25018366,-152.83670000
-475.17018366,195.62360000
-475.09018366,200.09460000
-475.01018366,200.09460000
-474.93018366,186.69700000
-474.85018366,-193.04480000
-474.77018366,-193.04480000
-474.69018367,-188.57390000
-474.61018367,-188.57390000
-474.53018367,191.16790000
-474.45018367,200.09460000
-474.37018367,200.09460000
-474.29018367,195.62360000
-474.21018367,-193.04480000
-474.13018367,-188.57390000
-474.05018367,-188.57390000
-473.97018367,-188.57390000
-473.89018367,186.69700000
-473.81018367,200.09460000
-473.73018367,195.62360000
-473.65018367,195.62360000
-473.57018367,-188.57390000
-473.49018367,-193.04480000
-473.41018367,-188.57390000
-473.33018367,-188.57390000
-473.25018367,177.75510000
-473.17018367,200.09460000
-473.09018368,195.62360000
-473.01018368,195.62360000
-472.93018368,-184.10290000
-472.85018368,-188.57390000
-472.77018368,-184.10290000
-472.69018368,-188.57390000
-472.61018368,155.41550000
-472.53018368,204.56560000
-472.45018368,200.09460000
-472.37018368,200.09460000
-472.29018368,-166.23430000
-472.21018368,-193.04480000
-472.13018368,-188.57390000
-472.05018368,-188.57390000
-471.97018368,124.14930000
-471.89018368,200.09460000
-471.81018368,200.09460000
-471.73018368,200.09460000
-471.65018368,-126.02620000
-471.57018368,-193.04480000
-471.49018368,-188.57390000
-471.41018369,-188.57390000
-471.33018369,66.07257000
-471.25018369,204.56560000
-471.17018369,200.09460000
-471.09018369,195.62360000
-471.01018369,-90.28901000
-470.93018369,-197.50050000
-470.85018369,-188.57390000
-470.77018369,-188.57390000
-470.69018369,-81.34708000
-470.61018369,195.62360000
-470.53018369,200.09460000
-470.45018369,195.62360000
-470.37018369,146.48880000
-470.29018369,-193.04480000
-470.21018369,-193.04480000
-470.13018369,-188.57390000
-470.05018369,-184.10290000
-469.97018369,195.62360000
-469.89018369,200.09460000
-469.81018370,200.09460000
-469.73018370,195.62360000
-469.65018370,-193.04480000
-469.57018370,-188.57390000
-469.49018370,-188.57390000
-469.41018370,-184.10290000
-469.33018370,186.69700000
-469.25018370,204.56560000
-469.17018370,200.09460000
-469.09018370,200.09460000
-469.01018370,-188.57390000
-468.93018370,-193.04480000
-468.85018370,-188.57390000
-468.77018370,-188.57390000
-468.69018370,182.22600000
-468.61018370,200.09460000
-468.53018370,200.09460000
-468.45018370,195.62360000
-468.37018370,-188.57390000
-468.29018370,-193.04480000
-468.21018370,-188.57390000
-468.13018371,-188.57390000
-468.05018371,159.88650000
-467.97018371,204.56560000
-467.89018371,200.09460000
-467.81018371,200.09460000
-467.73018371,-175.16100000
-467.65018371,-193.04480000
-467.57018371,-188.57390000
-467.49018371,-188.57390000
-467.41018371,137.54690000
-467.33018371,200.09460000
-467.25018371,200.09460000
-467.17018371,200.09460000
-467.09018371,195.62360000
-467.01018371,195.62360000
-466.93018371,-126.02620000
-466.85018371,-197.50050000
-466.77018371,-193.04480000
-466.69018371,-193.04480000
-466.61018371,-188.57390000
-466.53018372,-188.57390000
-466.45018372,88.41212000
-466.37018372,200.09460000
-466.29018372,-85.81805000
-466.21018372,-193.04480000
-466.13018372,21.40873000
-466.05018372,195.62360000
-465.97018372,195.62360000
-465.89018372,195.62360000
-465.81018372,66.07257000
-465.73018372,-193.04480000
-465.65018372,-188.57390000
-465.57018372,-188.57390000
-465.49018372,-184.10290000
-465.41018372,200.09460000
-465.33018372,200.09460000
-465.25018372,200.09460000
-465.17018372,195.62360000
-465.09018372,-193.04480000
-465.01018372,-188.57390000
-464.93018372,-188.57390000
-464.85018373,-184.10290000
-464.77018373,191.16790000
-464.69018373,200.09460000
-464.61018373,200.09460000
-464.53018373,195.62360000
-464.45018373,-193.04480000
-464.37018373,-193.04480000
-464.29018373,-188.57390000
-464.21018373,-188.57390000
-464.13018373,186.69700000
-464.05018373,204.56560000
-463.97018373,200.09460000
-463.89018373,195.62360000
-463.81018373,-193.04480000
-463.73018373,-193.04480000
-463.65018373,-188.57390000
-463.57018373,-188.57390000
-463.49018373,164.35740000
-463.41018373,204.56560000
-463.33018373,200.09460000
-463.25018373,195.62360000
-463.17018374,-179.63190000
-463.09018374,-193.04480000
-463.01018374,-188.57390000
-462.93018374,-188.57390000
-462.85018374,142.01790000
-462.77018374,200.09460000
-462.69018374,195.62360000
-462.61018374,195.62360000
-462.53018374,-161.76340000
-462.45018374,-188.57390000
-462.37018374,-193.04480000
-462.29018374,-188.57390000
-462.21018374,83.94115000
-462.13018374,200.09460000
-462.05018374,200.09460000
-461.97018374,195.62360000
-461.89018374,-85.81805000
-461.81018374,-193.04480000
-461.73018374,-193.04480000
-461.65018374,-188.57390000
-461.57018375,88.41212000
-461.49018375,200.09460000
-461.41018375,200.09460000
-461.33018375,200.09460000
-461.25018375,-50.08087000
-461.17018375,-193.04480000
-461.09018375,-188.57390000
-461.01018375,-188.57390000
-460.93018375,-161.76340000
-460.85018375,195.62360000
-460.77018375,173.29930000
-460.69018375,-193.04480000
-460.61018375,-188.57390000
-460.53018375,195.62360000
-460.45018375,200.09460000
-460.37018375,195.62360000
-460.29018375,195.62360000
-460.21018375,-193.04480000
-460.13018375,-188.57390000
-460.05018375,-188.57390000
-459.97018375,-188.57390000
-459.89018376,191.16790000
-459.81018376,200.09460000
-459.73018376,200.09460000
-459.65018376,200.09460000
-459.57018376,-188.57390000
-459.49018376,-193.04480000
-459.41018376,-188.57390000
-459.33018376,-188.57390000
-459.25018376,182.22600000
