Time,Channel A
(us),(mV)

-249.03999292,37.08762000
-248.99999292,4.78225000
-248.95999292,-3.74156900
-248.91999292,-3.74156900
-248.87999292,-3.74156900
-248.83999292,-3.74156900
-248.79999292,-3.74156900
-248.75999292,-4.19019100
-248.71999292,-4.19019100
-248.67999293,27.21641000
-248.63999293,35.74175000
-248.59999293,36.63900000
-248.55999293,36.63900000
-248.51999293,36.63900000
-248.47999293,36.63900000
-248.43999293,36.63900000
-248.39999293,36.63900000
-248.35999293,7.47398300
-248.31999293,-2.39570300
-248.27999293,-3.74156900
-248.23999293,-3.74156900
-248.19999293,-4.19019100
-248.15999293,-4.19019100
-248.11999293,-4.19019100
-248.07999293,-4.19019100
-248.03999293,15.55071000
-247.99999293,34.84451000
-247.95999293,36.19037000
-247.91999293,36.63900000
-247.87999293,36.63900000
-247.83999293,36.63900000
-247.79999293,36.63900000
-247.75999293,36.63900000
-247.71999293,25.87054000
-247.67999293,-2.39570300
-247.63999293,-3.74156900
-247.59999293,-3.74156900
-247.55999293,-4.19019100
-247.51999293,-4.19019100
-247.47999293,-4.19019100
-247.43999293,-3.74156900
-247.39999293,-2.39570300
-247.35999293,33.05002000
-247.31999293,36.63900000
-247.27999293,36.63900000
-247.23999293,36.63900000
-247.19999293,36.63900000
-247.15999293,36.63900000
-247.11999293,37.08762000
-247.07999293,36.63900000
-247.03999294,36.63900000
-246.99999294,36.63900000
-246.95999294,36.63900000
-246.91999294,36.63900000
-246.87999294,2.98776200
-246.83999294,-3.74156900
-246.79999294,-3.74156900
-246.75999294,-3.74156900
-246.71999294,-4.19019100
-246.67999294,-4.19019100
-246.63999294,-4.63881300
-246.59999294,-4.63881300
-246.55999294,-3.74156900
-246.51999294,-3.74156900
-246.47999294,-3.74156900
-246.43999294,-4.19019100
-246.39999294,26.76778000
-246.35999294,35.29313000
-246.31999294,36.19037000
-246.27999294,36.63900000
-246.23999294,5.23087300
-246.19999294,-3.29294700
-246.15999294,-4.19019100
-246.11999294,-3.74156900
-246.07999294,24.97330000
-246.03999294,34.84451000
-245.99999294,36.19037000
-245.95999294,36.63900000
-245.91999294,36.63900000
-245.87999294,36.63900000
-245.83999294,36.63900000
-245.79999294,36.63900000
-245.75999294,12.40883000
-245.71999294,-2.39570300
-245.67999294,-3.74156900
-245.63999294,-3.74156900
-245.59999294,-3.74156900
-245.55999294,-3.74156900
-245.51999294,-3.74156900
-245.47999294,-4.19019100
-245.43999294,7.47398300
-245.39999295,34.39589000
-245.35999295,36.19037000
-245.31999295,36.63900000
-245.27999295,36.63900000
-245.23999295,36.63900000
-245.19999295,36.63900000
-245.15999295,36.19037000
-245.11999295,32.60139000
-245.07999295,-1.49845900
-245.03999295,-3.74156900
-244.99999295,-3.74156900
-244.95999295,-3.74156900
-244.91999295,-4.19019100
-244.87999295,-3.74156900
-244.83999295,-3.74156900
-244.79999295,-3.74156900
-244.75999295,31.25401000
-244.71999295,36.19037000
-244.67999295,36.19037000
-244.63999295,36.63900000
-244.59999295,36.63900000
-244.55999295,36.63900000
-244.51999295,36.63900000
-244.47999295,36.63900000
-244.43999295,3.43638400
-244.39999295,-3.74156900
-244.35999295,-3.74156900
-244.31999295,-3.74156900
-244.27999295,-4.19019100
-244.23999295,-3.74156900
-244.19999295,-4.19019100
-244.15999295,-4.19019100
-244.11999295,27.21641000
-244.07999295,35.74175000
-244.03999295,36.19037000
-243.99999295,36.63900000
-243.95999295,36.63900000
-243.91999295,36.19037000
-243.87999295,36.63900000
-243.83999295,36.63900000
-243.79999295,5.67949400
-243.75999296,-2.84432500
-243.71999296,-3.74156900
-243.67999296,-4.19019100
-243.63999296,-4.19019100
-243.59999296,-4.19019100
-243.55999296,-4.19019100
-243.51999296,-4.19019100
-243.47999296,20.48555000
-243.43999296,34.84451000
-243.39999296,36.63900000
-243.35999296,36.19037000
-243.31999296,36.63900000
-243.27999296,36.63900000
-243.23999296,36.63900000
-243.19999296,36.19037000
-243.15999296,20.03693000
-243.11999296,-2.39570300
-243.07999296,-3.74156900
-243.03999296,-3.74156900
-242.99999296,-3.74156900
-242.95999296,-4.19019100
-242.91999296,-3.74156900
-242.87999296,-4.19019100
-242.83999296,0.29602950
-242.79999296,33.94727000
-242.75999296,36.19037000
-242.71999296,36.63900000
-242.67999296,36.63900000
-242.63999296,36.63900000
-242.59999296,36.63900000
-242.55999296,36.63900000
-242.51999296,35.74175000
-242.47999296,0.29602950
-242.43999296,-3.74156900
-242.39999296,-3.74156900
-242.35999296,-3.74156900
-242.31999296,-4.19019100
-242.27999296,-3.74156900
-242.23999296,-3.74156900
-242.19999296,-3.74156900
-242.15999296,29.01089000
-242.11999296,36.19037000
-242.07999297,36.63900000
-242.03999297,36.63900000
-241.99999297,36.63900000
-241.95999297,36.63900000
-241.91999297,36.63900000
-241.87999297,36.63900000
-241.83999297,4.78225000
-241.79999297,-3.74156900
-241.75999297,-4.19019100
-241.71999297,-3.74156900
-241.67999297,-4.19019100
-241.63999297,-4.19019100
-241.59999297,-3.74156900
-241.55999297,-4.19019100
-241.51999297,26.76778000
-241.47999297,35.29313000
-241.43999297,36.19037000
-241.39999297,36.19037000
-241.35999297,36.63900000
-241.31999297,36.63900000
-241.27999297,36.63900000
-241.23999297,36.63900000
-241.19999297,8.81984900
-241.15999297,-2.39570300
-241.11999297,-3.74156900
-241.07999297,-3.74156900
-241.03999297,-4.63881300
-240.99999297,-3.29294700
-240.95999297,-3.74156900
-240.91999297,-3.74156900
-240.87999297,13.75622000
-240.83999297,34.84451000
-240.79999297,36.19037000
-240.75999297,36.63900000
-240.71999297,36.63900000
-240.67999297,36.19037000
-240.63999297,36.63900000
-240.59999297,36.63900000
-240.55999297,28.11365000
-240.51999297,-1.94708100
-240.47999297,-3.74156900
-240.43999298,-3.74156900
-240.39999298,-3.74156900
-240.35999298,-4.19019100
-240.31999298,-4.19019100
-240.27999298,-4.19019100
-240.23999298,-3.29294700
-240.19999298,32.15277000
-240.15999298,36.19037000
-240.11999298,36.19037000
-240.07999298,36.63900000
-240.03999298,37.08762000
-239.99999298,36.63900000
-239.95999298,36.63900000
-239.91999298,36.19037000
-239.87999298,2.53914000
-239.83999298,-3.74156900
-239.79999298,-3.74156900
-239.75999298,-4.19019100
-239.71999298,-3.74156900
-239.67999298,-4.19019100
-239.63999298,-4.19019100
-239.59999298,-4.19019100
-239.55999298,27.66503000
-239.51999298,35.74175000
-239.47999298,36.63900000
-239.43999298,36.63900000
-239.39999298,36.63900000
-239.35999298,36.63900000
-239.31999298,37.08762000
-239.27999298,36.63900000
-239.23999298,5.23087300
-239.19999298,-3.29294700
-239.15999298,-4.19019100
-239.11999298,-3.74156900
-239.07999298,-4.19019100
-239.03999298,-4.19019100
-238.99999298,-4.19019100
-238.95999298,-4.19019100
-238.91999298,24.07605000
-238.87999298,34.84451000
-238.83999298,36.63900000
-238.79999299,36.63900000
-238.75999299,36.63900000
-238.71999299,36.63900000
-238.67999299,36.19037000
-238.63999299,36.63900000
-238.59999299,14.20484000
-238.55999299,-2.39570300
-238.51999299,-3.74156900
-238.47999299,-4.19019100
-238.43999299,-3.74156900
-238.39999299,-3.74156900
-238.35999299,-3.74156900
-238.31999299,-3.74156900
-238.27999299,4.78225000
-238.23999299,34.39589000
-238.19999299,36.19037000
-238.15999299,36.63900000
-238.11999299,36.63900000
-238.07999299,36.63900000
-238.03999299,36.63900000
-237.99999299,36.19037000
-237.95999299,33.94727000
-237.91999299,-1.04983700
-237.87999299,-3.74156900
-237.83999299,-3.74156900
-237.79999299,-3.74156900
-237.75999299,-3.74156900
-237.71999299,-3.74156900
-237.67999299,-3.74156900
-237.63999299,-3.74156900
-237.59999299,30.35676000
-237.55999299,36.19037000
-237.51999299,36.19037000
-237.47999299,36.63900000
-237.43999299,36.63900000
-237.39999299,36.63900000
-237.35999299,36.63900000
-237.31999299,36.63900000
-237.27999299,3.88500600
-237.23999299,-3.74156900
-237.19999299,-3.74156900
-237.15999300,-3.74156900
-237.11999300,-3.74156900
-237.07999300,-3.74156900
-237.03999300,-4.19019100
-236.99999300,-3.74156900
-236.95999300,27.21641000
-236.91999300,35.29313000
-236.87999300,36.19037000
-236.83999300,36.63900000
-236.79999300,36.63900000
-236.75999300,36.63900000
-236.71999300,36.63900000
-236.67999300,36.63900000
-236.63999300,36.63900000
-236.59999300,36.63900000
-236.55999300,36.63900000
-236.51999300,36.63900000
-236.47999300,8.37122700
-236.43999300,-2.39570300
-236.39999300,-3.74156900
-236.35999300,-4.19019100
-236.31999300,-4.19019100
-236.27999300,-4.19019100
-236.23999300,-4.19019100
-236.19999300,-4.19019100
-236.15999300,13.30760000
-236.11999300,34.84451000
-236.07999300,36.19037000
-236.03999300,36.19037000
-235.99999300,22.28156000
-235.95999300,-2.39570300
-235.91999300,-3.74156900
-235.87999300,-4.19019100
-235.83999300,-4.19019100
-235.79999300,-3.74156900
-235.75999300,-3.74156900
-235.71999300,-4.19019100
-235.67999300,-1.04983700
-235.63999300,33.49864000
-235.59999300,36.63900000
-235.55999300,36.63900000
-235.51999301,36.19037000
-235.47999301,36.63900000
-235.43999301,36.63900000
-235.39999301,36.63900000
-235.35999301,36.19037000
-235.31999301,1.19327400
-235.27999301,-3.74156900
-235.23999301,-3.74156900
-235.19999301,-4.19019100
-235.15999301,-4.19019100
-235.11999301,-4.19019100
-235.07999301,-3.74156900
-235.03999301,-3.74156900
-234.99999301,28.56227000
-234.95999301,36.19037000
-234.91999301,36.19037000
-234.87999301,36.19037000
-234.83999301,36.19037000
-234.79999301,36.63900000
-234.75999301,36.19037000
-234.71999301,36.63900000
-234.67999301,4.78225000
-234.63999301,-3.29294700
-234.59999301,-3.74156900
-234.55999301,-3.74156900
-234.51999301,-3.74156900
-234.47999301,-4.19019100
-234.43999301,-4.19019100
-234.39999301,-3.74156900
-234.35999301,26.31916000
-234.31999301,35.29313000
-234.27999301,36.63900000
-234.23999301,36.63900000
-234.19999301,37.08762000
-234.15999301,36.63900000
-234.11999301,36.63900000
-234.07999301,36.63900000
-234.03999301,10.16572000
-233.99999301,-2.39570300
-233.95999301,-3.74156900
-233.91999301,-3.74156900
-233.87999302,-3.74156900
-233.83999302,-3.74156900
-233.79999302,-3.74156900
-233.75999302,-4.19019100
-233.71999302,11.06296000
-233.67999302,34.84451000
-233.63999302,36.19037000
-233.59999302,36.19037000
-233.55999302,36.63900000
-233.51999302,36.63900000
-233.47999302,36.63900000
-233.43999302,36.63900000
-233.39999302,30.35676000
-233.35999302,-1.94708100
-233.31999302,-3.74156900
-233.27999302,-4.19019100
-233.23999302,-4.19019100
-233.19999302,-3.74156900
-233.15999302,-3.74156900
-233.11999302,-4.19019100
-233.07999302,-3.29294700
-233.03999302,32.15277000
-232.99999302,36.19037000
-232.95999302,36.19037000
-232.91999302,36.19037000
-232.87999302,36.63900000
-232.83999302,37.08762000
-232.79999302,36.63900000
-232.75999302,36.63900000
-232.71999302,2.98776200
-232.67999302,-3.74156900
-232.63999302,-3.74156900
-232.59999302,-3.74156900
-232.55999302,-4.19019100
-232.51999302,-3.74156900
-232.47999302,-3.74156900
-232.43999302,-4.19019100
-232.39999302,27.66503000
-232.35999302,35.74175000
-232.31999302,36.63900000
-232.27999302,36.63900000
-232.23999303,36.63900000
-232.19999303,36.63900000
-232.15999303,36.63900000
-232.11999303,36.63900000
-232.07999303,5.23087300
-232.03999303,-2.84432500
-231.99999303,-3.74156900
-231.95999303,-3.74156900
-231.91999303,-4.19019100
-231.87999303,-3.74156900
-231.83999303,-4.19019100
-231.79999303,-3.74156900
-231.75999303,22.73018000
-231.71999303,34.84451000
-231.67999303,36.63900000
-231.63999303,36.63900000
-231.59999303,36.63900000
-231.55999303,36.63900000
-231.51999303,36.63900000
-231.47999303,36.63900000
-231.43999303,16.44795000
-231.39999303,-2.39570300
-231.35999303,-3.74156900
-231.31999303,-4.19019100
-231.27999303,-4.19019100
-231.23999303,-4.19019100
-231.19999303,-4.19019100
-231.15999303,-3.74156900
-231.11999303,2.53914000
-231.07999303,33.94727000
-231.03999303,36.19037000
-230.99999303,36.63900000
-230.95999303,36.19037000
-230.91999303,36.63900000
-230.87999303,36.63900000
-230.83999303,37.08762000
-230.79999303,34.84451000
-230.75999303,-0.60121460
-230.71999303,-3.29294700
-230.67999303,-3.74156900
-230.63999303,-4.19019100
-230.59999303,-3.74156900
-230.55999304,-4.19019100
-230.51999304,-3.74156900
-230.47999304,-3.29294700
-230.43999304,29.90814000
-230.39999304,36.63900000
-230.35999304,36.63900000
-230.31999304,36.63900000
-230.27999304,36.63900000
-230.23999304,36.19037000
-230.19999304,36.63900000
-230.15999304,36.63900000
-230.11999304,4.33362800
-230.07999304,-3.29294700
-230.03999304,-4.19019100
-229.99999304,-3.74156900
-229.95999304,-3.74156900
-229.91999304,-3.74156900
-229.87999304,-3.74156900
-229.83999304,-4.19019100
-229.79999304,26.76778000
-229.75999304,35.74175000
-229.71999304,36.63900000
-229.67999304,36.63900000
-229.63999304,36.63900000
-229.59999304,36.63900000
-229.55999304,36.63900000
-229.51999304,36.63900000
