Time,Channel A
(us),(mV)

-498.05041635,5.23087300
-497.97041635,-3.74156900
-497.89041636,-4.19019100
-497.81041636,-4.19019100
-497.73041636,22.73018000
-497.65041636,36.19037000
-497.57041636,11.51158000
-497.49041636,-3.74156900
-497.41041636,14.20484000
-497.33041636,35.74175000
-497.25041636,21.83142000
-497.17041636,-3.29294700
-497.09041636,2.98776200
-497.01041636,36.19037000
-496.93041636,31.70415000
-496.85041636,-3.74156900
-496.77041636,-2.84432500
-496.69041636,35.74175000
-496.61041636,35.74175000
-496.53041636,-3.74156900
-496.45041636,-3.74156900
-496.37041636,36.19037000
-496.29041636,36.19037000
-496.21041637,-3.74156900
-496.13041637,-4.19019100
-496.05041637,35.74175000
-495.97041637,36.19037000
-495.89041637,-3.29294700
-495.81041637,-4.19019100
-495.73041637,35.29313000
-495.65041637,36.63900000
-495.57041637,-2.84432500
-495.49041637,-4.19019100
-495.41041637,34.84451000
-495.33041637,36.63900000
-495.25041637,-2.84432500
-495.17041637,-4.19019100
-495.09041637,34.84451000
-495.01041637,36.63900000
-494.93041637,-2.39570300
-494.85041637,-3.74156900
-494.77041637,34.39589000
-494.69041637,36.63900000
-494.61041637,-1.49845900
-494.53041638,-4.19019100
-494.45041638,33.05002000
-494.37041638,36.19037000
-494.29041638,-0.15259250
-494.21041638,-3.74156900
-494.13041638,30.35676000
-494.05041638,36.19037000
-493.97041638,2.98776200
-493.89041638,-3.74156900
-493.81041638,28.11365000
-493.73041638,36.63900000
-493.65041638,4.33362800
-493.57041638,-3.74156900
-493.49041638,26.76778000
-493.41041638,36.19037000
-493.33041638,5.23087300
-493.25041638,-4.63881300
-493.17041638,24.97330000
-493.09041638,35.74175000
-493.01041638,8.37122700
-492.93041639,-3.74156900
-492.85041639,19.13968000
-492.77041639,36.19037000
-492.69041639,15.99933000
-492.61041639,-3.74156900
-492.53041639,8.81984900
-492.45041639,36.19037000
-492.37041639,26.76778000
-492.29041639,-3.74156900
-492.21041639,-0.60121460
-492.13041639,36.19037000
-492.05041639,34.39589000
-491.97041639,-3.74156900
-491.89041639,-3.29294700
-491.81041639,36.19037000
-491.73041639,36.19037000
-491.65041639,-3.74156900
-491.57041639,-3.74156900
-491.49041639,35.74175000
-491.41041639,36.19037000
-491.33041639,-3.74156900
-491.25041640,-4.19019100
-491.17041640,35.74175000
-491.09041640,36.19037000
-491.01041640,-3.29294700
-490.93041640,-4.19019100
-490.85041640,34.84451000
-490.77041640,36.19037000
-490.69041640,36.19037000
-490.61041640,36.19037000
-490.53041640,-2.39570300
-490.45041640,-3.74156900
-490.37041640,-3.74156900
-490.29041640,-4.19019100
-490.21041640,34.39589000
-490.13041640,36.19037000
-490.05041640,36.63900000
-489.97041640,36.63900000
-489.89041640,-1.49845900
-489.81041640,-3.74156900
-489.73041640,-3.74156900
-489.65041641,-3.74156900
-489.57041641,32.15277000
-489.49041641,36.19037000
-489.41041641,36.63900000
-489.33041641,36.19037000
-489.25041641,2.53914000
-489.17041641,-4.19019100
-489.09041641,-3.74156900
-489.01041641,-4.19019100
-488.93041641,27.21641000
-488.85041641,36.19037000
-488.77041641,4.78225000
-488.69041641,-3.74156900
-488.61041641,26.31916000
-488.53041641,36.63900000
-488.45041641,36.19037000
-488.37041641,36.63900000
-488.29041641,36.63900000
-488.21041641,36.19037000
-488.13041641,11.06296000
-488.05041641,-3.74156900
-487.97041642,-3.74156900
-487.89041642,-3.74156900
-487.81041642,-4.19019100
-487.73041642,-3.74156900
-487.65041642,3.43638400
-487.57041642,35.74175000
-487.49041642,31.25401000
-487.41041642,-3.74156900
-487.33041642,-2.39570300
-487.25041642,35.74175000
-487.17041642,36.63900000
-487.09041642,36.63900000
-487.01041642,36.19037000
-486.93041642,-3.74156900
-486.85041642,-3.74156900
-486.77041642,-3.74156900
-486.69041642,-3.74156900
-486.61041642,35.74175000
-486.53041642,36.19037000
-486.45041642,36.63900000
-486.37041643,36.63900000
-486.29041643,-3.29294700
-486.21041643,-3.74156900
-486.13041643,-3.74156900
-486.05041643,-4.19019100
-485.97041643,35.29313000
-485.89041643,36.63900000
-485.81041643,36.63900000
-485.73041643,36.19037000
-485.65041643,-2.39570300
-485.57041643,-4.19019100
-485.49041643,-3.74156900
-485.41041643,-4.19019100
-485.33041643,34.39589000
-485.25041643,36.19037000
-485.17041643,36.63900000
-485.09041643,36.19037000
-485.01041643,-1.04983700
-484.93041643,-3.74156900
-484.85041643,-4.19019100
-484.77041643,-4.19019100
-484.69041644,30.35676000
-484.61041644,36.19037000
-484.53041644,36.19037000
-484.45041644,36.19037000
-484.37041644,3.88500600
-484.29041644,-4.19019100
-484.21041644,-4.19019100
-484.13041644,-4.19019100
-484.05041644,27.21641000
-483.97041644,36.19037000
-483.89041644,36.63900000
-483.81041644,36.63900000
-483.73041644,6.12811700
-483.65041644,-3.74156900
-483.57041644,-3.74156900
-483.49041644,-3.74156900
-483.41041644,19.58830000
-483.33041644,36.19037000
-483.25041644,36.19037000
-483.17041644,36.19037000
-483.09041645,20.93417000
-483.01041645,-3.74156900
-482.93041645,-3.74156900
-482.85041645,-4.63881300
-482.77041645,-0.15259250
-482.69041645,35.74175000
-482.61041645,36.19037000
-482.53041645,36.63900000
-482.45041645,35.74175000
-482.37041645,-3.74156900
-482.29041645,-3.74156900
-482.21041645,-3.74156900
-482.13041645,-4.19019100
-482.05041645,35.74175000
-481.97041645,36.19037000
-481.89041645,36.19037000
-481.81041645,36.63900000
-481.73041645,-3.29294700
-481.65041645,-4.19019100
-481.57041645,-4.19019100
-481.49041645,-4.19019100
-481.41041646,35.29313000
-481.33041646,36.19037000
-481.25041646,36.63900000
-481.17041646,36.63900000
-481.09041646,-2.39570300
-481.01041646,-4.19019100
-480.93041646,-3.74156900
-480.85041646,-3.74156900
-480.77041646,34.39589000
-480.69041646,36.19037000
-480.61041646,36.63900000
-480.53041646,36.63900000
-480.45041646,-1.94708100
-480.37041646,-3.74156900
-480.29041646,-3.74156900
-480.21041646,-4.19019100
-480.13041646,32.15277000
-480.05041646,36.19037000
-479.97041646,36.19037000
-479.89041646,36.63900000
-479.81041646,2.53914000
-479.73041647,-3.74156900
-479.65041647,-3.74156900
-479.57041647,-4.19019100
-479.49041647,27.21641000
-479.41041647,36.19037000
-479.33041647,36.19037000
-479.25041647,36.19037000
-479.17041647,5.23087300
-479.09041647,-3.74156900
-479.01041647,-3.74156900
-478.93041647,-4.19019100
-478.85041647,23.17881000
-478.77041647,36.63900000
-478.69041647,36.63900000
-478.61041647,36.19037000
-478.53041647,15.55071000
-478.45041647,-3.74156900
-478.37041647,-3.74156900
-478.29041647,-3.74156900
-478.21041647,4.33362800
-478.13041648,35.74175000
-478.05041648,36.63900000
-477.97041648,36.19037000
-477.89041648,36.19037000
-477.81041648,36.63900000
-477.73041648,35.74175000
-477.65041648,-3.74156900
-477.57041648,-4.19019100
-477.49041648,-4.19019100
-477.41041648,-3.74156900
-477.33041648,35.74175000
-477.25041648,36.19037000
-477.17041648,-3.29294700
-477.09041648,-3.74156900
-477.01041648,-4.63881300
-476.93041648,-4.63881300
-476.85041648,35.74175000
-476.77041648,36.63900000
-476.69041648,-2.84432500
-476.61041648,-3.74156900
-476.53041648,34.84451000
-476.45041649,36.63900000
-476.37041649,-2.39570300
-476.29041649,-3.74156900
-476.21041649,34.39589000
-476.13041649,36.19037000
-476.05041649,-2.39570300
-475.97041649,-4.19019100
-475.89041649,34.39589000
-475.81041649,36.19037000
-475.73041649,-1.94708100
-475.65041649,-3.74156900
-475.57041649,33.05002000
-475.49041649,36.19037000
-475.41041649,-0.15259250
-475.33041649,-3.74156900
-475.25041649,30.80538000
-475.17041649,36.19037000
-475.09041649,2.53914000
-475.01041649,-3.74156900
-474.93041649,28.56227000
-474.85041650,36.63900000
-474.77041650,4.33362800
-474.69041650,-4.19019100
-474.61041650,26.76778000
-474.53041650,36.19037000
-474.45041650,5.23087300
-474.37041650,-3.74156900
-474.29041650,25.87054000
-474.21041650,36.19037000
-474.13041650,7.92260500
-474.05041650,-3.74156900
-473.97041650,20.03693000
-473.89041650,36.19037000
-473.81041650,15.10208000
-473.73041650,-3.74156900
-473.65041650,9.71709300
-473.57041650,36.19037000
-473.49041650,25.87054000
-473.41041650,-3.74156900
-473.33041650,-0.15259250
-473.25041650,35.74175000
-473.17041651,33.94727000
-473.09041651,-3.74156900
-473.01041651,-3.74156900
-472.93041651,36.19037000
-472.85041651,36.19037000
-472.77041651,-3.74156900
-472.69041651,-3.74156900
-472.61041651,35.74175000
-472.53041651,35.74175000
-472.45041651,-3.74156900
-472.37041651,-3.74156900
-472.29041651,35.74175000
-472.21041651,36.63900000
-472.13041651,-3.29294700
-472.05041651,-3.74156900
-471.97041651,35.29313000
-471.89041651,36.63900000
-471.81041651,-2.84432500
-471.73041651,-3.74156900
-471.65041651,34.84451000
-471.57041652,36.63900000
-471.49041652,-2.39570300
-471.41041652,-3.74156900
-471.33041652,34.84451000
-471.25041652,36.19037000
-471.17041652,-1.94708100
-471.09041652,-3.74156900
-471.01041652,33.94727000
-470.93041652,36.19037000
-470.85041652,-1.49845900
-470.77041652,-3.74156900
-470.69041652,32.15277000
-470.61041652,36.19037000
-470.53041652,1.19327400
-470.45041652,-3.74156900
-470.37041652,29.45952000
-470.29041652,36.19037000
-470.21041652,36.19037000
-470.13041652,36.19037000
-470.05041652,4.33362800
-469.97041652,-4.19019100
-469.89041653,-4.19019100
-469.81041653,-3.74156900
-469.73041653,26.76778000
-469.65041653,35.74175000
-469.57041653,36.63900000
-469.49041653,36.19037000
-469.41041653,7.47398300
-469.33041653,-4.19019100
-469.25041653,-4.19019100
-469.17041653,-3.74156900
-469.09041653,15.55071000
-469.01041653,36.19037000
-468.93041653,36.19037000
-468.85041653,36.19037000
-468.77041653,25.87054000
-468.69041653,-3.74156900
-468.61041653,-3.74156900
-468.53041653,-4.19019100
-468.45041653,-2.39570300
-468.37041653,36.19037000
-468.29041653,36.19037000
-468.21041654,36.19037000
-468.13041654,36.19037000
-468.05041654,-3.74156900
-467.97041654,-3.74156900
-467.89041654,-4.19019100
-467.81041654,-3.74156900
-467.73041654,35.74175000
-467.65041654,36.19037000
-467.57041654,36.19037000
-467.49041654,36.63900000
-467.41041654,36.63900000
-467.33041654,36.19037000
-467.25041654,-2.84432500
-467.17041654,-4.19019100
-467.09041654,-4.19019100
-467.01041654,-3.74156900
-466.93041654,-4.19019100
-466.85041654,-4.19019100
-466.77041654,34.84451000
-466.69041654,36.19037000
-466.61041655,-2.39570300
-466.53041655,-3.74156900
-466.45041655,34.39589000
-466.37041655,36.19037000
-466.29041655,36.63900000
-466.21041655,36.63900000
-466.13041655,-1.04983700
-466.05041655,-3.74156900
-465.97041655,-4.19019100
-465.89041655,-3.74156900
-465.81041655,30.80538000
-465.73041655,36.19037000
-465.65041655,36.63900000
-465.57041655,36.19037000
-465.49041655,3.43638400
-465.41041655,-4.19019100
-465.33041655,-3.74156900
-465.25041655,-4.19019100
-465.17041655,27.21641000
-465.09041655,36.19037000
-465.01041655,36.63900000
-464.93041656,36.63900000
-464.85041656,5.67949400
-464.77041656,-3.74156900
-464.69041656,-3.74156900
-464.61041656,-3.74156900
-464.53041656,20.03693000
-464.45041656,36.19037000
-464.37041656,36.63900000
-464.29041656,36.19037000
-464.21041656,19.58830000
-464.13041656,-3.74156900
-464.05041656,-4.19019100
-463.97041656,-3.74156900
-463.89041656,0.29602950
-463.81041656,36.19037000
-463.73041656,36.19037000
-463.65041656,36.19037000
-463.57041656,35.74175000
-463.49041656,-3.74156900
-463.41041656,-4.19019100
-463.33041657,-4.19019100
-463.25041657,-3.74156900
-463.17041657,35.74175000
-463.09041657,36.63900000
-463.01041657,36.19037000
-462.93041657,36.63900000
-462.85041657,-3.29294700
-462.77041657,-3.74156900
-462.69041657,-3.74156900
-462.61041657,-4.19019100
-462.53041657,35.29313000
-462.45041657,36.63900000
-462.37041657,36.63900000
-462.29041657,36.19037000
-462.21041657,-2.39570300
-462.13041657,-4.63881300
-462.05041657,-4.19019100
-461.97041657,-4.19019100
-461.89041657,34.39589000
-461.81041657,36.63900000
-461.73041657,36.19037000
-461.65041658,36.19037000
-461.57041658,-1.94708100
-461.49041658,-3.29294700
-461.41041658,-3.74156900
-461.33041658,-4.19019100
-461.25041658,32.15277000
-461.17041658,36.63900000
-461.09041658,36.63900000
-461.01041658,36.19037000
-460.93041658,2.53914000
-460.85041658,-3.74156900
-460.77041658,-4.19019100
-460.69041658,-3.74156900
-460.61041658,27.66503000
-460.53041658,36.63900000
-460.45041658,36.63900000
-460.37041658,36.19037000
-460.29041658,5.23087300
-460.21041658,-3.74156900
-460.13041658,-4.19019100
-460.05041659,-4.19019100
-459.97041659,23.62743000
-459.89041659,35.74175000
-459.81041659,36.19037000
-459.73041659,36.63900000
-459.65041659,14.65346000
-459.57041659,-3.74156900
-459.49041659,-3.74156900
-459.41041659,-3.74156900
-459.33041659,4.78225000
-459.25041659,36.19037000
-459.17041659,36.63900000
-459.09041659,35.74175000
-459.01041659,33.05002000
