Time,Channel A
(us),(mV)

-249.03999292,-4.19019100
-248.99999292,-3.74156900
-248.95999292,-4.19019100
-248.91999292,-4.19019100
-248.87999292,-4.19019100
-248.83999292,-2.84432500
-248.79999292,32.15277000
-248.75999292,36.19037000
-248.71999292,36.19037000
-248.67999293,36.19037000
-248.63999293,36.63900000
-248.59999293,36.19037000
-248.55999293,36.19037000
-248.51999293,36.19037000
-248.47999293,2.09051800
-248.43999293,-3.74156900
-248.39999293,-4.19019100
-248.35999293,-3.74156900
-248.31999293,-4.19019100
-248.27999293,-4.19019100
-248.23999293,-4.19019100
-248.19999293,-3.74156900
-248.15999293,28.56227000
-248.11999293,35.74175000
-248.07999293,36.19037000
-248.03999293,35.74175000
-247.99999293,36.19037000
-247.95999293,36.63900000
-247.91999293,36.19037000
-247.87999293,36.19037000
-247.83999293,4.78225000
-247.79999293,-3.29294700
-247.75999293,-4.19019100
-247.71999293,-4.19019100
-247.67999293,-4.19019100
-247.63999293,-4.63881300
-247.59999293,-4.19019100
-247.55999293,-4.19019100
-247.51999293,24.52467000
-247.47999293,34.84451000
-247.43999293,36.19037000
-247.39999293,35.74175000
-247.35999293,36.63900000
-247.31999293,36.19037000
-247.27999293,36.63900000
-247.23999293,36.19037000
-247.19999293,12.85897000
-247.15999293,-2.84432500
-247.11999293,-4.19019100
-247.07999293,-4.19019100
-247.03999294,-4.19019100
-246.99999294,-4.19019100
-246.95999294,-4.19019100
-246.91999294,-4.63881300
-246.87999294,5.67949400
-246.83999294,34.39589000
-246.79999294,35.74175000
-246.75999294,36.19037000
-246.71999294,36.19037000
-246.67999294,36.19037000
-246.63999294,36.19037000
-246.59999294,36.63900000
-246.55999294,33.05002000
-246.51999294,-1.49845900
-246.47999294,-3.74156900
-246.43999294,-4.19019100
-246.39999294,-4.19019100
-246.35999294,-4.19019100
-246.31999294,-4.19019100
-246.27999294,-4.19019100
-246.23999294,-3.74156900
-246.19999294,30.35676000
-246.15999294,35.74175000
-246.11999294,35.74175000
-246.07999294,36.19037000
-246.03999294,36.19037000
-245.99999294,36.19037000
-245.95999294,36.19037000
-245.91999294,36.19037000
-245.87999294,3.43638400
-245.83999294,-3.74156900
-245.79999294,-4.19019100
-245.75999294,-4.19019100
-245.71999294,-4.19019100
-245.67999294,-4.19019100
-245.63999294,-4.19019100
-245.59999294,-4.19019100
-245.55999294,27.21641000
-245.51999294,35.74175000
-245.47999294,36.19037000
-245.43999294,36.19037000
-245.39999295,36.19037000
-245.35999295,36.63900000
-245.31999295,36.19037000
-245.27999295,36.19037000
-245.23999295,5.67949400
-245.19999295,-2.84432500
-245.15999295,-4.19019100
-245.11999295,-4.19019100
-245.07999295,-4.19019100
-245.03999295,-4.19019100
-244.99999295,-4.63881300
-244.95999295,-4.19019100
-244.91999295,19.13968000
-244.87999295,34.39589000
-244.83999295,35.74175000
-244.79999295,36.19037000
-244.75999295,15.55071000
-244.71999295,-2.84432500
-244.67999295,-3.74156900
-244.63999295,-4.63881300
-244.59999295,8.81984900
-244.55999295,34.84451000
-244.51999295,35.74175000
-244.47999295,36.19037000
-244.43999295,36.63900000
-244.39999295,36.19037000
-244.35999295,36.19037000
-244.31999295,36.63900000
-244.27999295,31.25401000
-244.23999295,-1.94708100
-244.19999295,-3.74156900
-244.15999295,-4.19019100
-244.11999295,-4.19019100
-244.07999295,-4.19019100
-244.03999295,-4.19019100
-243.99999295,-4.63881300
-243.95999295,-4.19019100
-243.91999295,31.25401000
-243.87999295,36.19037000
-243.83999295,36.19037000
-243.79999295,36.19037000
-243.75999296,36.19037000
-243.71999296,36.63900000
-243.67999296,36.19037000
-243.63999296,35.74175000
-243.59999296,2.98776200
-243.55999296,-4.19019100
-243.51999296,-4.19019100
-243.47999296,-4.19019100
-243.43999296,-4.19019100
-243.39999296,-4.19019100
-243.35999296,-4.19019100
-243.31999296,-4.19019100
-243.27999296,27.21641000
-243.23999296,35.74175000
-243.19999296,36.19037000
-243.15999296,36.19037000
-243.11999296,36.19037000
-243.07999296,36.19037000
-243.03999296,36.19037000
-242.99999296,36.19037000
-242.95999296,5.23087300
-242.91999296,-3.29294700
-242.87999296,-4.19019100
-242.83999296,-4.19019100
-242.79999296,-4.19019100
-242.75999296,-4.19019100
-242.71999296,-4.63881300
-242.67999296,-4.19019100
-242.63999296,21.38279000
-242.59999296,34.84451000
-242.55999296,36.19037000
-242.51999296,36.19037000
-242.47999296,36.19037000
-242.43999296,36.19037000
-242.39999296,36.19037000
-242.35999296,36.19037000
-242.31999296,17.79382000
-242.27999296,-2.39570300
-242.23999296,-3.74156900
-242.19999296,-4.19019100
-242.15999296,-4.19019100
-242.11999296,-4.19019100
-242.07999297,-4.19019100
-242.03999297,-4.63881300
-241.99999297,1.19327400
-241.95999297,33.94727000
-241.91999297,35.74175000
-241.87999297,36.19037000
-241.83999297,36.19037000
-241.79999297,36.19037000
-241.75999297,36.19037000
-241.71999297,36.19037000
-241.67999297,35.29313000
-241.63999297,-0.60121460
-241.59999297,-4.19019100
-241.55999297,-4.19019100
-241.51999297,-4.19019100
-241.47999297,-4.19019100
-241.43999297,-4.19019100
-241.39999297,-4.19019100
-241.35999297,-4.19019100
-241.31999297,29.01089000
-241.27999297,35.74175000
-241.23999297,36.19037000
-241.19999297,36.19037000
-241.15999297,36.19037000
-241.11999297,36.19037000
-241.07999297,36.19037000
-241.03999297,36.19037000
-240.99999297,4.33362800
-240.95999297,-3.74156900
-240.91999297,-4.19019100
-240.87999297,-4.19019100
-240.83999297,-4.19019100
-240.79999297,-4.19019100
-240.75999297,-4.63881300
-240.71999297,-4.63881300
-240.67999297,26.31916000
-240.63999297,34.84451000
-240.59999297,35.74175000
-240.55999297,36.19037000
-240.51999297,5.67949400
-240.47999297,-3.29294700
-240.43999298,-4.19019100
-240.39999298,-3.74156900
-240.35999298,23.17881000
-240.31999298,34.84451000
-240.27999298,36.19037000
-240.23999298,36.19037000
-240.19999298,36.19037000
-240.15999298,36.63900000
-240.11999298,36.19037000
-240.07999298,36.19037000
-240.03999298,36.19037000
-239.99999298,36.19037000
-239.95999298,36.19037000
-239.91999298,36.19037000
-239.87999298,20.48555000
-239.83999298,-2.39570300
-239.79999298,-4.19019100
-239.75999298,-4.19019100
-239.71999298,-4.19019100
-239.67999298,-4.19019100
-239.63999298,-4.19019100
-239.59999298,-4.19019100
-239.55999298,-4.19019100
-239.51999298,-4.19019100
-239.47999298,-4.19019100
-239.43999298,-4.19019100
-239.39999298,-2.84432500
-239.35999298,32.60139000
-239.31999298,35.74175000
-239.27999298,36.19037000
-239.23999298,35.29313000
-239.19999298,0.29602950
-239.15999298,-4.19019100
-239.11999298,-4.19019100
-239.07999298,-3.74156900
-239.03999298,29.90814000
-238.99999298,35.74175000
-238.95999298,36.19037000
-238.91999298,36.19037000
-238.87999298,36.19037000
-238.83999298,36.19037000
-238.79999299,36.63900000
-238.75999299,36.19037000
-238.71999299,3.88500600
-238.67999299,-3.74156900
-238.63999299,-3.74156900
-238.59999299,-3.74156900
-238.55999299,-4.19019100
-238.51999299,-4.19019100
-238.47999299,-4.19019100
-238.43999299,-4.19019100
-238.39999299,26.76778000
-238.35999299,35.29313000
-238.31999299,36.19037000
-238.27999299,36.19037000
-238.23999299,5.23087300
-238.19999299,-3.29294700
-238.15999299,-4.19019100
-238.11999299,-4.19019100
-238.07999299,24.52467000
-238.03999299,34.84451000
-237.99999299,36.19037000
-237.95999299,35.74175000
-237.91999299,36.19037000
-237.87999299,36.19037000
-237.83999299,36.19037000
-237.79999299,36.19037000
-237.75999299,12.40883000
-237.71999299,-2.39570300
-237.67999299,-3.74156900
-237.63999299,-4.19019100
-237.59999299,-4.19019100
-237.55999299,-4.19019100
-237.51999299,-4.19019100
-237.47999299,-4.19019100
-237.43999299,6.57673900
-237.39999299,33.94727000
-237.35999299,35.74175000
-237.31999299,35.74175000
-237.27999299,36.19037000
-237.23999299,36.19037000
-237.19999299,36.19037000
-237.15999300,36.19037000
-237.11999300,32.60139000
-237.07999300,-1.49845900
-237.03999300,-3.74156900
-236.99999300,-4.19019100
-236.95999300,-4.19019100
-236.91999300,-4.19019100
-236.87999300,-4.19019100
-236.83999300,-4.19019100
-236.79999300,-4.19019100
-236.75999300,30.80538000
-236.71999300,36.19037000
-236.67999300,35.74175000
-236.63999300,36.19037000
-236.59999300,36.19037000
-236.55999300,36.19037000
-236.51999300,36.19037000
-236.47999300,36.19037000
-236.43999300,3.43638400
-236.39999300,-3.74156900
-236.35999300,-4.19019100
-236.31999300,-4.19019100
-236.27999300,-4.19019100
-236.23999300,-4.19019100
-236.19999300,-4.19019100
-236.15999300,-4.19019100
-236.11999300,26.76778000
-236.07999300,35.29313000
-236.03999300,36.19037000
-235.99999300,36.19037000
-235.95999300,36.19037000
-235.91999300,36.19037000
-235.87999300,36.19037000
-235.83999300,36.19037000
-235.79999300,5.67949400
-235.75999300,-2.84432500
-235.71999300,-4.19019100
-235.67999300,-4.19019100
-235.63999300,-4.19019100
-235.59999300,-4.19019100
-235.55999300,-4.19019100
-235.51999301,-4.19019100
-235.47999301,19.58830000
-235.43999301,34.39589000
-235.39999301,35.74175000
-235.35999301,36.19037000
-235.31999301,36.19037000
-235.27999301,36.19037000
-235.23999301,36.19037000
-235.19999301,36.63900000
-235.15999301,20.03693000
-235.11999301,-2.84432500
-235.07999301,-3.74156900
-235.03999301,-4.19019100
-234.99999301,-4.19019100
-234.95999301,-3.74156900
-234.91999301,-3.74156900
-234.87999301,-4.19019100
-234.83999301,-0.60121460
-234.79999301,33.49864000
-234.75999301,35.74175000
-234.71999301,36.63900000
-234.67999301,36.19037000
-234.63999301,36.19037000
-234.59999301,36.63900000
-234.55999301,36.19037000
-234.51999301,35.29313000
-234.47999301,-0.15259250
-234.43999301,-4.19019100
-234.39999301,-4.19019100
-234.35999301,-4.19019100
-234.31999301,-3.74156900
-234.27999301,-3.74156900
-234.23999301,-4.19019100
-234.19999301,-3.29294700
-234.15999301,29.01089000
-234.11999301,35.74175000
-234.07999301,35.74175000
-234.03999301,36.63900000
-233.99999301,36.19037000
-233.95999301,36.19037000
-233.91999301,36.19037000
-233.87999302,36.19037000
-233.83999302,4.78225000
-233.79999302,-3.74156900
-233.75999302,-4.19019100
-233.71999302,-4.19019100
-233.67999302,-4.19019100
-233.63999302,-4.19019100
-233.59999302,-4.63881300
-233.55999302,-4.19019100
-233.51999302,25.87054000
-233.47999302,34.84451000
-233.43999302,36.19037000
-233.39999302,36.19037000
-233.35999302,36.19037000
-233.31999302,36.19037000
-233.27999302,36.19037000
-233.23999302,36.19037000
-233.19999302,8.81984900
-233.15999302,-2.84432500
-233.11999302,-4.19019100
-233.07999302,-3.74156900
-233.03999302,-4.19019100
-232.99999302,-4.19019100
-232.95999302,-4.19019100
-232.91999302,-4.19019100
-232.87999302,12.40883000
-232.83999302,34.39589000
-232.79999302,35.74175000
-232.75999302,36.19037000
-232.71999302,36.19037000
-232.67999302,36.63900000
-232.63999302,36.63900000
-232.59999302,36.19037000
-232.55999302,28.56227000
-232.51999302,-1.94708100
-232.47999302,-3.74156900
-232.43999302,-3.74156900
-232.39999302,-4.19019100
-232.35999302,-4.19019100
-232.31999302,-4.19019100
-232.27999302,-4.19019100
-232.23999303,-3.29294700
-232.19999303,31.70415000
-232.15999303,35.74175000
-232.11999303,36.19037000
-232.07999303,36.19037000
-232.03999303,36.19037000
-231.99999303,36.19037000
-231.95999303,36.19037000
-231.91999303,36.19037000
-231.87999303,2.09051800
-231.83999303,-3.74156900
-231.79999303,-4.19019100
-231.75999303,-4.19019100
-231.71999303,-4.19019100
-231.67999303,-4.19019100
-231.63999303,-4.19019100
-231.59999303,-4.19019100
-231.55999303,27.66503000
-231.51999303,35.74175000
-231.47999303,36.19037000
-231.43999303,36.19037000
-231.39999303,36.19037000
-231.35999303,36.63900000
-231.31999303,36.19037000
-231.27999303,36.19037000
-231.23999303,5.67949400
-231.19999303,-2.84432500
-231.15999303,-4.19019100
-231.11999303,-4.19019100
-231.07999303,-4.63881300
-231.03999303,-4.19019100
-230.99999303,-3.74156900
-230.95999303,-4.19019100
-230.91999303,23.17881000
-230.87999303,34.39589000
-230.83999303,35.74175000
-230.79999303,36.19037000
-230.75999303,36.19037000
-230.71999303,36.19037000
-230.67999303,36.19037000
-230.63999303,36.19037000
-230.59999303,14.65346000
-230.55999304,-2.39570300
-230.51999304,-3.74156900
-230.47999304,-3.74156900
-230.43999304,-4.19019100
-230.39999304,-4.19019100
-230.35999304,-4.19019100
-230.31999304,-4.19019100
-230.27999304,3.88500600
-230.23999304,33.94727000
-230.19999304,35.74175000
-230.15999304,36.19037000
-230.11999304,30.80538000
-230.07999304,-1.94708100
-230.03999304,-4.19019100
-229.99999304,-4.19019100
-229.95999304,-2.84432500
-229.91999304,32.60139000
-229.87999304,35.74175000
-229.83999304,36.19037000
-229.79999304,35.74175000
-229.75999304,36.19037000
-229.71999304,36.19037000
-229.67999304,36.19037000
-229.63999304,36.19037000
-229.59999304,36.19037000
-229.55999304,36.63900000
-229.51999304,36.19037000
