Time,Channel A
(us),(mV)

-498.04273294,-90.28901000
-497.96273294,-197.50050000
-497.88273294,-193.04480000
-497.80273294,-193.04480000
-497.72273294,-188.57390000
-497.64273295,-188.57390000
-497.56273295,-72.40516000
-497.48273295,200.09460000
-497.40273295,200.09460000
-497.32273295,195.62360000
-497.24273295,195.62360000
-497.16273295,195.62360000
-497.08273295,177.75510000
-497.00273295,-197.50050000
-496.92273295,-193.04480000
-496.84273295,-193.04480000
-496.76273295,-193.04480000
-496.68273295,-188.57390000
-496.60273295,-188.57390000
-496.52273295,195.62360000
-496.44273295,204.56560000
-496.36273295,200.09460000
-496.28273295,-193.04480000
-496.20273295,-193.04480000
-496.12273295,-188.57390000
-496.04273296,186.69700000
-495.96273296,200.09460000
-495.88273296,200.09460000
-495.80273296,200.09460000
-495.72273296,195.62360000
-495.64273296,200.09460000
-495.56273296,200.09460000
-495.48273296,195.62360000
-495.40273296,195.62360000
-495.32273296,-201.97150000
-495.24273296,-201.97150000
-495.16273296,-197.50050000
-495.08273296,-197.50050000
-495.00273296,-197.50050000
-494.92273296,-193.04480000
-494.84273296,159.88650000
-494.76273296,200.09460000
-494.68273296,195.62360000
-494.60273296,-179.63190000
-494.52273296,-197.50050000
-494.44273296,-193.04480000
-494.36273297,-193.04480000
-494.28273297,-188.57390000
-494.20273297,-188.57390000
-494.12273297,124.14930000
-494.04273297,204.56560000
-493.96273297,204.56560000
-493.88273297,200.09460000
-493.80273297,195.62360000
-493.72273297,195.62360000
-493.64273297,-103.68660000
-493.56273297,-197.50050000
-493.48273297,-193.04480000
-493.40273297,-193.04480000
-493.32273297,-188.57390000
-493.24273297,-188.57390000
-493.16273297,83.94115000
-493.08273297,204.56560000
-493.00273297,200.09460000
-492.92273297,200.09460000
-492.84273297,195.62360000
-492.76273297,195.62360000
-492.68273298,70.54353000
-492.60273298,-197.50050000
-492.52273298,-193.04480000
-492.44273298,-193.04480000
-492.36273298,-193.04480000
-492.28273298,-188.57390000
-492.20273298,-188.57390000
-492.12273298,195.62360000
-492.04273298,200.09460000
-491.96273298,200.09460000
-491.88273298,195.62360000
-491.80273298,195.62360000
-491.72273298,195.62360000
-491.64273298,-197.50050000
-491.56273298,-197.50050000
-491.48273298,-193.04480000
-491.40273298,-188.57390000
-491.32273298,-188.57390000
-491.24273298,-188.57390000
-491.16273298,191.16790000
-491.08273299,204.56560000
-491.00273299,200.09460000
-490.92273299,195.62360000
-490.84273299,195.62360000
-490.76273299,191.16790000
-490.68273299,-197.50050000
-490.60273299,-197.50050000
-490.52273299,-193.04480000
-490.44273299,-193.04480000
-490.36273299,-188.57390000
-490.28273299,-188.57390000
-490.20273299,164.35740000
-490.12273299,204.56560000
-490.04273299,200.09460000
-489.96273299,195.62360000
-489.88273299,195.62360000
-489.80273299,195.62360000
-489.72273299,-175.16100000
-489.64273299,-197.50050000
-489.56273299,-193.04480000
-489.48273299,-193.04480000
-489.40273300,-188.57390000
-489.32273300,-188.57390000
-489.24273300,97.33878000
-489.16273300,204.56560000
-489.08273300,200.09460000
-489.00273300,195.62360000
-488.92273300,195.62360000
-488.84273300,195.62360000
-488.76273300,-85.81805000
-488.68273300,-193.04480000
-488.60273300,-188.57390000
-488.52273300,-197.50050000
-488.44273300,-193.04480000
-488.36273300,-188.57390000
-488.28273300,-9.87273800
-488.20273300,200.09460000
-488.12273300,200.09460000
-488.04273300,200.09460000
-487.96273300,195.62360000
-487.88273300,195.62360000
-487.80273301,164.35740000
-487.72273301,-197.50050000
-487.64273301,-193.04480000
-487.56273301,-193.04480000
-487.48273301,-193.04480000
-487.40273301,-193.04480000
-487.32273301,-188.57390000
-487.24273301,195.62360000
-487.16273301,204.56560000
-487.08273301,200.09460000
-487.00273301,195.62360000
-486.92273301,195.62360000
-486.84273301,195.62360000
-486.76273301,-197.50050000
-486.68273301,-197.50050000
-486.60273301,-193.04480000
-486.52273301,-193.04480000
-486.44273301,-188.57390000
-486.36273301,-188.57390000
-486.28273301,186.69700000
-486.20273301,204.56560000
-486.12273302,200.09460000
-486.04273302,195.62360000
-485.96273302,195.62360000
-485.88273302,195.62360000
-485.80273302,-193.04480000
-485.72273302,-193.04480000
-485.64273302,-193.04480000
-485.56273302,-193.04480000
-485.48273302,-188.57390000
-485.40273302,-188.57390000
-485.32273302,159.88650000
-485.24273302,204.56560000
-485.16273302,200.09460000
-485.08273302,195.62360000
-485.00273302,195.62360000
-484.92273302,195.62360000
-484.84273302,-166.23430000
-484.76273302,-197.50050000
-484.68273302,-193.04480000
-484.60273302,-193.04480000
-484.52273303,-188.57390000
-484.44273303,-188.57390000
-484.36273303,70.54353000
-484.28273303,204.56560000
-484.20273303,200.09460000
-484.12273303,200.09460000
-484.04273303,195.62360000
-483.96273303,195.62360000
-483.88273303,-90.28901000
-483.80273303,-197.50050000
-483.72273303,-193.04480000
-483.64273303,-193.04480000
-483.56273303,-193.04480000
-483.48273303,-188.57390000
-483.40273303,-76.87612000
-483.32273303,200.09460000
-483.24273303,200.09460000
-483.16273303,195.62360000
-483.08273303,195.62360000
-483.00273303,195.62360000
-482.92273303,177.75510000
-482.84273304,-197.50050000
-482.76273304,-193.04480000
-482.68273304,-193.04480000
-482.60273304,-188.57390000
-482.52273304,-188.57390000
-482.44273304,-188.57390000
-482.36273304,195.62360000
-482.28273304,204.56560000
-482.20273304,200.09460000
-482.12273304,195.62360000
-482.04273304,195.62360000
-481.96273304,195.62360000
-481.88273304,-201.97150000
-481.80273304,-197.50050000
-481.72273304,-193.04480000
-481.64273304,-193.04480000
-481.56273304,-193.04480000
-481.48273304,-188.57390000
-481.40273304,186.69700000
-481.32273304,204.56560000
-481.24273304,200.09460000
-481.16273305,195.62360000
-481.08273305,195.62360000
-481.00273305,195.62360000
-480.92273305,-188.57390000
-480.84273305,-193.04480000
-480.76273305,-193.04480000
-480.68273305,-188.57390000
-480.60273305,-188.57390000
-480.52273305,-188.57390000
-480.44273305,155.41550000
-480.36273305,204.56560000
-480.28273305,200.09460000
-480.20273305,195.62360000
-480.12273305,195.62360000
-480.04273305,195.62360000
-479.96273305,195.62360000
-479.88273305,195.62360000
-479.80273305,191.16790000
-479.72273305,-152.83670000
-479.64273305,-201.97150000
-479.56273306,-197.50050000
-479.48273306,-197.50050000
-479.40273306,-197.50050000
-479.32273306,-193.04480000
-479.24273306,-193.04480000
-479.16273306,-193.04480000
-479.08273306,-188.57390000
-479.00273306,88.41212000
-478.92273306,195.62360000
-478.84273306,195.62360000
-478.76273306,-63.47850000
-478.68273306,-197.50050000
-478.60273306,-188.57390000
-478.52273306,-143.89480000
-478.44273306,200.09460000
-478.36273306,200.09460000
-478.28273306,195.62360000
-478.20273306,195.62360000
-478.12273306,200.09460000
-478.04273306,200.09460000
-477.96273306,-197.50050000
-477.88273307,-193.04480000
-477.80273307,-193.04480000
-477.72273307,-188.57390000
-477.64273307,-188.57390000
-477.56273307,-188.57390000
-477.48273307,195.62360000
-477.40273307,200.09460000
-477.32273307,200.09460000
-477.24273307,195.62360000
-477.16273307,195.62360000
-477.08273307,195.62360000
-477.00273307,-197.50050000
-476.92273307,-197.50050000
-476.84273307,-193.04480000
-476.76273307,-188.57390000
-476.68273307,-188.57390000
-476.60273307,-188.57390000
-476.52273307,177.75510000
-476.44273307,200.09460000
-476.36273307,195.62360000
-476.28273308,195.62360000
-476.20273308,195.62360000
-476.12273308,191.16790000
-476.04273308,-184.10290000
-475.96273308,-197.50050000
-475.88273308,-193.04480000
-475.80273308,-188.57390000
-475.72273308,-193.04480000
-475.64273308,-188.57390000
-475.56273308,146.48880000
-475.48273308,204.56560000
-475.40273308,200.09460000
-475.32273308,195.62360000
-475.24273308,195.62360000
-475.16273308,191.16790000
-475.08273308,-157.29240000
-475.00273308,-197.50050000
-474.92273308,-193.04480000
-474.84273308,-193.04480000
-474.76273308,-188.57390000
-474.68273308,-188.57390000
-474.60273309,70.54353000
-474.52273309,204.56560000
-474.44273309,200.09460000
-474.36273309,195.62360000
-474.28273309,195.62360000
-474.20273309,195.62360000
-474.12273309,-94.74471000
-474.04273309,-201.97150000
-473.96273309,-193.04480000
-473.88273309,-193.04480000
-473.80273309,-188.57390000
-473.72273309,-188.57390000
-473.64273309,-166.23430000
-473.56273309,200.09460000
-473.48273309,200.09460000
-473.40273309,200.09460000
-473.32273309,195.62360000
-473.24273309,195.62360000
-473.16273309,191.16790000
-473.08273309,-197.50050000
-473.00273310,-193.04480000
-472.92273310,-193.04480000
-472.84273310,191.16790000
-472.76273310,200.09460000
-472.68273310,200.09460000
-472.60273310,-197.50050000
-472.52273310,-193.04480000
-472.44273310,-193.04480000
-472.36273310,-193.04480000
-472.28273310,-188.57390000
-472.20273310,-188.57390000
-472.12273310,186.69700000
-472.04273310,200.09460000
-471.96273310,200.09460000
-471.88273310,195.62360000
-471.80273310,195.62360000
-471.72273310,195.62360000
-471.64273310,-193.04480000
-471.56273310,-197.50050000
-471.48273310,-193.04480000
-471.40273310,-188.57390000
-471.32273311,-188.57390000
-471.24273311,-188.57390000
-471.16273311,164.35740000
-471.08273311,200.09460000
-471.00273311,200.09460000
-470.92273311,195.62360000
-470.84273311,195.62360000
-470.76273311,191.16790000
-470.68273311,-170.70530000
-470.60273311,-197.50050000
-470.52273311,-193.04480000
-470.44273311,-193.04480000
-470.36273311,-188.57390000
-470.28273311,-188.57390000
-470.20273311,74.99923000
-470.12273311,204.56560000
-470.04273311,200.09460000
-469.96273311,195.62360000
-469.88273311,195.62360000
-469.80273311,195.62360000
-469.72273311,-90.28901000
-469.64273312,-197.50050000
-469.56273312,-193.04480000
-469.48273312,-193.04480000
-469.40273312,-188.57390000
-469.32273312,-188.57390000
-469.24273312,-99.21567000
-469.16273312,200.09460000
-469.08273312,200.09460000
-469.00273312,195.62360000
-468.92273312,195.62360000
-468.84273312,195.62360000
-468.76273312,186.69700000
-468.68273312,-201.97150000
-468.60273312,-193.04480000
-468.52273312,-193.04480000
-468.44273312,-193.04480000
-468.36273312,-188.57390000
-468.28273312,-188.57390000
-468.20273312,195.62360000
-468.12273312,204.56560000
-468.04273313,200.09460000
-467.96273313,195.62360000
-467.88273313,191.16790000
-467.80273313,200.09460000
-467.72273313,-197.50050000
-467.64273313,-197.50050000
-467.56273313,-193.04480000
-467.48273313,-193.04480000
-467.40273313,-188.57390000
-467.32273313,-188.57390000
-467.24273313,182.22600000
-467.16273313,204.56560000
-467.08273313,200.09460000
-467.00273313,195.62360000
-466.92273313,195.62360000
-466.84273313,195.62360000
-466.76273313,-188.57390000
-466.68273313,-197.50050000
-466.60273313,-193.04480000
-466.52273313,-193.04480000
-466.44273313,-188.57390000
-466.36273314,-188.57390000
-466.28273314,155.41550000
-466.20273314,204.56560000
-466.12273314,200.09460000
-466.04273314,195.62360000
-465.96273314,195.62360000
-465.88273314,195.62360000
-465.80273314,-166.23430000
-465.72273314,-197.50050000
-465.64273314,-197.50050000
-465.56273314,-193.04480000
-465.48273314,-193.04480000
-465.40273314,-188.57390000
-465.32273314,61.60161000
-465.24273314,204.56560000
-465.16273314,200.09460000
-465.08273314,-81.34708000
-465.00273314,-193.04480000
-464.92273314,-188.57390000
-464.84273314,79.47020000
-464.76273315,200.09460000
-464.68273315,200.09460000
-464.60273315,200.09460000
-464.52273315,200.09460000
-464.44273315,200.09460000
-464.36273315,195.62360000
-464.28273315,195.62360000
-464.20273315,195.62360000
-464.12273315,168.82840000
-464.04273315,-201.97150000
-463.96273315,-197.50050000
-463.88273315,-197.50050000
-463.80273315,-193.04480000
-463.72273315,-193.04480000
-463.64273315,-193.04480000
-463.56273315,186.69700000
-463.48273315,195.62360000
-463.40273315,195.62360000
-463.32273315,-197.50050000
-463.24273315,-197.50050000
-463.16273315,-193.04480000
-463.08273316,-188.57390000
-463.00273316,-193.04480000
-462.92273316,-188.57390000
-462.84273316,186.69700000
-462.76273316,204.56560000
-462.68273316,200.09460000
-462.60273316,195.62360000
-462.52273316,195.62360000
-462.44273316,195.62360000
-462.36273316,-197.50050000
-462.28273316,-197.50050000
-462.20273316,-193.04480000
-462.12273316,-193.04480000
-462.04273316,-188.57390000
-461.96273316,-188.57390000
-461.88273316,168.82840000
-461.80273316,204.56560000
-461.72273316,200.09460000
-461.64273316,200.09460000
-461.56273316,195.62360000
-461.48273317,195.62360000
-461.40273317,-179.63190000
-461.32273317,-197.50050000
-461.24273317,-193.04480000
-461.16273317,-193.04480000
-461.08273317,-188.57390000
-461.00273317,-188.57390000
-460.92273317,101.80970000
-460.84273317,204.56560000
-460.76273317,200.09460000
-460.68273317,195.62360000
-460.60273317,195.62360000
-460.52273317,195.62360000
-460.44273317,-90.28901000
-460.36273317,-197.50050000
-460.28273317,-193.04480000
-460.20273317,-193.04480000
-460.12273317,-188.57390000
-460.04273317,-188.57390000
-459.96273317,-0.93081450
-459.88273317,204.56560000
-459.80273318,200.09460000
-459.72273318,200.09460000
-459.64273318,195.62360000
-459.56273318,195.62360000
-459.48273318,155.41550000
-459.40273318,-197.50050000
-459.32273318,-193.04480000
-459.24273318,-193.04480000
