Time,Channel A
(us),(mV)

-90.25102382,64.21705000
-90.23102382,64.21705000
-90.21102382,64.21705000
-90.19102382,64.21705000
-90.17102382,31.00070000
-90.15102382,20.23072000
-90.13102382,4.97146500
-90.11102382,-3.10678400
-90.09102383,-3.10678400
-90.07102383,-4.90127200
-90.05102383,-5.79851700
-90.03102383,-5.79851700
-90.01102383,-6.69576100
-89.99102383,-6.69576100
-89.97102383,-6.69576100
-89.95102383,-6.69576100
-89.93102383,-6.69576100
-89.91102383,-6.69576100
-89.89102383,-6.69576100
-89.87102383,-6.69576100
-89.85102383,3.17697700
-89.83102383,33.69549000
-89.81102383,53.44401000
-89.79102383,57.03604000
-89.77102383,59.72777000
-89.75102383,63.31981000
-89.73102383,64.21705000
-89.71102383,64.21705000
-89.69102383,57.93328000
-89.67102383,24.71694000
-89.65102383,4.07422100
-89.63102383,2.27973300
-89.61102383,-2.20954000
-89.59102383,-5.79851700
-89.57102383,-6.69576100
-89.55102383,-4.90127200
-89.53102383,-5.79851700
-89.51102383,33.69549000
-89.49102383,49.85199000
-89.47102383,53.44401000
-89.45102383,60.62502000
-89.43102383,63.31981000
-89.41102383,63.31981000
-89.39102383,64.21705000
-89.37102383,65.11430000
-89.35102383,64.21705000
-89.33102383,64.21705000
-89.31102383,64.21705000
-89.29102383,65.11430000
-89.27102383,64.21705000
-89.25102383,65.11430000
-89.23102383,64.21705000
-89.21102383,64.21705000
-89.19102383,24.71694000
-89.17102383,14.84420000
-89.15102383,4.97146500
-89.13102383,-4.00402800
-89.11102383,-4.90127200
-89.09102383,-4.00402800
-89.07102383,-6.69576100
-89.05102383,-6.69576100
-89.03102383,26.51448000
-89.01102383,36.38722000
-88.99102383,53.44401000
-88.97102383,60.62502000
-88.95102383,60.62502000
-88.93102383,62.41951000
-88.91102383,64.21705000
-88.89102383,64.21705000
-88.87102383,37.28446000
-88.85102383,22.92245000
-88.83102383,4.97146500
-88.81102383,-2.20954000
-88.79102383,-3.10678400
-88.77102383,-4.90127200
-88.75102383,-5.79851700
-88.73102383,-5.79851700
-88.71102383,6.76595400
-88.69102383,33.69549000
-88.67102383,53.44401000
-88.65102383,57.03604000
-88.63102383,59.72777000
-88.61102383,63.31981000
-88.59102383,64.21705000
-88.57102383,63.31981000
-88.55102383,56.13575000
-88.53102383,24.71694000
-88.51102383,4.07422100
-88.49102383,1.38248800
-88.47102383,-2.20954000
-88.45102384,-4.90127200
-88.43102384,-5.79851700
-88.41102384,-5.79851700
-88.39102384,-6.69576100
-88.37102384,-6.69576100
-88.35102384,-6.69576100
-88.33102384,-6.69576100
-88.31102384,-6.69576100
-88.29102384,-6.69576100
-88.27102384,-6.69576100
-88.25102384,-6.69576100
-88.23102384,-5.79851700
-88.21102384,33.69549000
-88.19102384,46.26301000
-88.17102384,53.44401000
-88.15102384,60.62502000
-88.13102384,63.31981000
-88.11102384,62.41951000
-88.09102384,64.21705000
-88.07102384,64.21705000
-88.05102384,23.81970000
-88.03102384,13.94696000
-88.01102384,4.07422100
-87.99102384,-3.10678400
-87.97102384,-4.90127200
-87.95102384,-5.79851700
-87.93102384,-6.69576100
-87.91102384,-6.69576100
-87.89102384,27.41173000
-87.87102384,38.18476000
-87.85102384,52.54677000
-87.83102384,59.72777000
-87.81102384,61.52226000
-87.79102384,61.52226000
-87.77102384,62.41951000
-87.75102384,63.31981000
-87.73102384,33.69549000
-87.71102384,21.12796000
-87.69102384,4.97146500
-87.67102384,-3.10678400
-87.65102384,-3.10678400
-87.63102384,-4.90127200
-87.61102384,-6.69576100
-87.59102384,-5.79851700
-87.57102384,9.45768600
-87.55102384,33.69549000
-87.53102384,53.44401000
-87.51102384,57.93328000
-87.49102384,59.72777000
-87.47102384,63.31981000
-87.45102384,64.21705000
-87.43102384,63.31981000
-87.41102384,54.34126000
-87.39102384,23.81970000
-87.37102384,4.07422100
-87.35102384,1.38248800
-87.33102384,-2.20954000
-87.31102384,-4.90127200
-87.29102384,-5.79851700
-87.27102384,-5.79851700
-87.25102384,-4.00402800
-87.23102384,33.69549000
-87.21102384,51.64952000
-87.19102384,54.34126000
-87.17102384,60.62502000
-87.15102384,63.31981000
-87.13102384,63.31981000
-87.11102384,63.31981000
-87.09102384,63.31981000
-87.07102384,23.81970000
-87.05102384,7.66319800
-87.03102384,3.17697700
-87.01102384,-3.10678400
-86.99102384,-5.79851700
-86.97102384,-4.90127200
-86.95102384,-5.79851700
-86.93102384,-5.79851700
-86.91102384,33.69549000
-86.89102384,43.56823000
-86.87102384,53.44401000
-86.85102384,60.62502000
-86.83102384,62.41951000
-86.81102385,62.41951000
-86.79102385,63.31981000
-86.77102385,64.21705000
-86.75102385,64.21705000
-86.73102385,64.21705000
-86.71102385,64.21705000
-86.69102385,64.21705000
-86.67102385,64.21705000
-86.65102385,65.11430000
-86.63102385,64.21705000
-86.61102385,64.21705000
-86.59102385,31.90100000
-86.57102385,21.12796000
-86.55102385,4.97146500
-86.53102385,-3.10678400
-86.51102385,-3.10678400
-86.49102385,-4.00402800
-86.47102385,-6.69576100
-86.45102385,-6.69576100
-86.43102385,-5.79851700
-86.41102385,-6.69576100
-86.39102385,-6.69576100
-86.37102385,-5.79851700
-86.35102385,-6.69576100
-86.33102385,-6.69576100
-86.31102385,-6.69576100
-86.29102385,-6.69576100
-86.27102385,2.27973300
-86.25102385,33.69549000
-86.23102385,53.44401000
-86.21102385,57.03604000
-86.19102385,59.72777000
-86.17102385,63.31981000
-86.15102385,63.31981000
-86.13102385,63.31981000
-86.11102385,64.21705000
-86.09102385,64.21705000
-86.07102385,64.21705000
-86.05102385,65.11430000
-86.03102385,64.21705000
-86.01102385,64.21705000
-85.99102385,64.21705000
-85.97102385,65.11430000
-85.95102385,62.41951000
-85.93102385,23.81970000
-85.91102385,7.66319800
-85.89102385,4.07422100
-85.87102385,-2.20954000
-85.85102385,-5.79851700
-85.83102385,-5.79851700
-85.81102385,-5.79851700
-85.79102385,-6.69576100
-85.77102385,-6.69576100
-85.75102385,-5.79851700
-85.73102385,-6.69576100
-85.71102385,-6.69576100
-85.69102385,-6.69576100
-85.67102385,-6.69576100
-85.65102385,-6.69576100
-85.63102385,-6.69576100
-85.61102385,31.00070000
-85.59102385,39.08200000
-85.57102385,52.54677000
-85.55102385,60.62502000
-85.53102385,61.52226000
-85.51102385,62.41951000
-85.49102385,64.21705000
-85.47102385,64.21705000
-85.45102385,64.21705000
-85.43102385,64.21705000
-85.41102385,64.21705000
-85.39102385,64.21705000
-85.37102385,64.21705000
-85.35102385,64.21705000
-85.33102385,64.21705000
-85.31102385,64.21705000
-85.29102385,39.97925000
-85.27102385,23.81970000
-85.25102385,4.97146500
-85.23102385,-1.31229600
-85.21102385,-2.20954000
-85.19102385,-4.90127200
-85.17102385,-6.69576100
-85.15102386,-6.69576100
-85.13102386,-5.79851700
-85.11102386,-6.69576100
-85.09102386,-6.69576100
-85.07102386,-6.69576100
-85.05102386,-6.69576100
-85.03102386,-6.69576100
-85.01102386,-6.69576100
-84.99102386,-6.69576100
-84.97102386,-2.20954000
-84.95102386,33.69549000
-84.93102386,52.54677000
-84.91102386,55.23850000
-84.89102386,59.72777000
-84.87102386,63.31981000
-84.85102386,63.31981000
-84.83102386,63.31981000
-84.81102386,61.52226000
-84.79102386,23.81970000
-84.77102386,5.86870900
-84.75102386,3.17697700
-84.73102386,-2.20954000
-84.71102386,-5.79851700
-84.69102386,-5.79851700
-84.67102386,-5.79851700
-84.65102386,-5.79851700
-84.63102386,33.69549000
-84.61102386,46.26301000
-84.59102386,53.44401000
-84.57102386,60.62502000
-84.55102386,63.31981000
-84.53102386,62.41951000
-84.51102386,63.31981000
-84.49102386,64.21705000
-84.47102386,64.21705000
-84.45102386,64.21705000
-84.43102386,64.21705000
-84.41102386,64.21705000
-84.39102386,64.21705000
-84.37102386,64.21705000
-84.35102386,64.21705000
-84.33102386,64.21705000
-84.31102386,29.20621000
-84.29102386,20.23072000
-84.27102386,4.97146500
-84.25102386,-4.00402800
-84.23102386,-4.00402800
-84.21102386,-4.90127200
-84.19102386,-6.69576100
-84.17102386,-6.69576100
-84.15102386,-6.69576100
-84.13102386,-6.69576100
-84.11102386,-6.69576100
-84.09102386,-5.79851700
-84.07102386,-6.69576100
-84.05102386,-6.69576100
-84.03102386,-6.69576100
-84.01102386,-6.69576100
-83.99102386,5.86870900
-83.97102386,33.69549000
-83.95102386,53.44401000
-83.93102386,57.93328000
-83.91102386,60.62502000
-83.89102386,63.31981000
-83.87102386,63.31981000
-83.85102386,64.21705000
-83.83102386,64.21705000
-83.81102386,64.21705000
-83.79102386,64.21705000
-83.77102386,64.21705000
-83.75102386,64.21705000
-83.73102386,64.21705000
-83.71102386,64.21705000
-83.69102386,64.21705000
-83.67102386,61.52226000
-83.65102386,24.71694000
-83.63102386,5.86870900
-83.61102386,3.17697700
-83.59102386,-2.20954000
-83.57102386,-5.79851700
-83.55102386,-5.79851700
-83.53102386,-5.79851700
-83.51102387,-6.69576100
-83.49102387,-6.69576100
-83.47102387,-6.69576100
-83.45102387,-6.69576100
-83.43102387,-6.69576100
-83.41102387,-6.69576100
-83.39102387,-6.69576100
-83.37102387,-6.69576100
-83.35102387,-5.79851700
-83.33102387,32.79824000
-83.31102387,41.77374000
-83.29102387,53.44401000
-83.27102387,60.62502000
-83.25102387,62.41951000
-83.23102387,62.41951000
-83.21102387,64.21705000
-83.19102387,64.21705000
-83.17102387,64.21705000
-83.15102387,64.21705000
-83.13102387,64.21705000
-83.11102387,64.21705000
-83.09102387,64.21705000
-83.07102387,65.11430000
-83.05102387,64.21705000
-83.03102387,64.21705000
-83.01102387,64.21705000
-82.99102387,64.21705000
-82.97102387,65.11430000
-82.95102387,64.21705000
-82.93102387,64.21705000
-82.91102387,65.11430000
-82.89102387,65.11430000
-82.87102387,65.11430000
-82.85102387,45.36576000
-82.83102387,23.81970000
-82.81102387,4.07422100
-82.79102387,-1.31229600
-82.77102387,-2.20954000
-82.75102387,-4.90127200
-82.73102387,-6.69576100
-82.71102387,-5.79851700
-82.69102387,-5.79851700
-82.67102387,-6.69576100
-82.65102387,-6.69576100
-82.63102387,-6.69576100
-82.61102387,-6.69576100
-82.59102387,-6.69576100
-82.57102387,-6.69576100
-82.55102387,-5.79851700
-82.53102387,-4.00402800
-82.51102387,33.69549000
-82.49102387,51.64952000
-82.47102387,54.34126000
-82.45102387,60.62502000
-82.43102387,63.31981000
-82.41102387,63.31981000
-82.39102387,63.31981000
-82.37102387,62.41951000
-82.35102387,23.81970000
-82.33102387,7.66319800
-82.31102387,3.17697700
-82.29102387,-3.10678400
-82.27102387,-5.79851700
-82.25102387,-4.90127200
-82.23102387,-5.79851700
-82.21102387,-6.69576100
-82.19102387,-6.69576100
-82.17102387,-6.69576100
-82.15102387,-6.69576100
-82.13102387,-6.69576100
-82.11102387,-6.69576100
-82.09102387,-6.69576100
-82.07102387,-7.59605700
-82.05102387,-6.69576100
-82.03102387,30.10346000
-82.01102387,38.18476000
-81.99102387,52.54677000
-81.97102387,61.52226000
-81.95102387,61.52226000
-81.93102387,62.41951000
-81.91102387,64.21705000
-81.89102387,64.21705000
-81.87102388,64.21705000
-81.85102388,65.11430000
-81.83102388,64.21705000
-81.81102388,64.21705000
-81.79102388,64.21705000
-81.77102388,64.21705000
-81.75102388,64.21705000
-81.73102388,65.11430000
-81.71102388,42.67098000
-81.69102388,22.92245000
-81.67102388,4.07422100
-81.65102388,-1.31229600
-81.63102388,-2.20954000
-81.61102388,-4.90127200
-81.59102388,-6.69576100
-81.57102388,-5.79851700
-81.55102388,-5.79851700
-81.53102388,-6.69576100
-81.51102388,-6.69576100
-81.49102388,-6.69576100
-81.47102388,-6.69576100
-81.45102388,-6.69576100
-81.43102388,-6.69576100
-81.41102388,-6.69576100
-81.39102388,-3.10678400
-81.37102388,33.69549000
-81.35102388,52.54677000
-81.33102388,55.23850000
-81.31102388,59.72777000
-81.29102388,63.31981000
-81.27102388,63.31981000
-81.25102388,64.21705000
-81.23102388,64.21705000
-81.21102388,64.21705000
-81.19102388,64.21705000
-81.17102388,64.21705000
-81.15102388,64.21705000
-81.13102388,64.21705000
-81.11102388,65.11430000
-81.09102388,65.11430000
-81.07102388,63.31981000
-81.05102388,23.81970000
-81.03102388,11.25217000
-81.01102388,4.07422100
-80.99102388,-3.10678400
-80.97102388,-4.90127200
-80.95102388,-4.90127200
-80.93102388,-5.79851700
-80.91102388,-6.69576100
-80.89102388,-6.69576100
-80.87102388,-5.79851700
-80.85102388,-7.59605700
-80.83102388,-6.69576100
-80.81102388,-6.69576100
-80.79102388,-6.69576100
-80.77102388,-6.69576100
-80.75102388,-8.49330100
-80.73102388,24.71694000
-80.71102388,35.48997000
-80.69102388,53.44401000
-80.67102388,60.62502000
-80.65102388,60.62502000
-80.63102388,63.31981000
-80.61102388,63.31981000
-80.59102388,64.21705000
-80.57102388,64.21705000
-80.55102388,64.21705000
-80.53102388,64.21705000
-80.51102388,64.21705000
-80.49102388,64.21705000
-80.47102388,64.21705000
-80.45102388,64.21705000
-80.43102388,65.11430000
-80.41102388,49.85199000
-80.39102388,23.81970000
-80.37102388,4.07422100
-80.35102388,-0.41199990
-80.33102388,-3.10678400
-80.31102388,-4.90127200
-80.29102388,-5.79851700
-80.27102388,-5.79851700
-80.25102388,-5.79851700
-80.23102388,-6.69576100
-80.21102389,-6.69576100
-80.19102389,-6.69576100
-80.17102389,-6.69576100
-80.15102389,-6.69576100
-80.13102389,-7.59605700
-80.11102389,-6.69576100
-80.09102389,-4.90127200
-80.07102389,33.69549000
-80.05102389,49.85199000
-80.03102389,53.44401000
-80.01102389,60.62502000
-79.99102389,63.31981000
-79.97102389,62.41951000
-79.95102389,63.31981000
-79.93102389,64.21705000
-79.91102389,64.21705000
-79.89102389,64.21705000
-79.87102389,65.11430000
-79.85102389,64.21705000
-79.83102389,64.21705000
-79.81102389,64.21705000
-79.79102389,64.21705000
-79.77102389,64.21705000
-79.75102389,24.71694000
-79.73102389,14.84420000
-79.71102389,4.07422100
-79.69102389,-4.00402800
-79.67102389,-4.00402800
-79.65102389,-4.90127200
-79.63102389,-5.79851700
-79.61102389,-6.69576100
-79.59102389,-5.79851700
-79.57102389,-6.69576100
-79.55102389,-6.69576100
-79.53102389,-6.69576100
-79.51102389,-6.69576100
-79.49102389,-6.69576100
-79.47102389,-7.59605700
-79.45102389,-5.79851700
-79.43102389,16.63869000
-79.41102389,34.59273000
-79.39102389,53.44401000
-79.37102389,59.72777000
-79.35102389,60.62502000
-79.33102389,62.41951000
-79.31102389,64.21705000
-79.29102389,64.21705000
-79.27102389,64.21705000
-79.25102389,64.21705000
-79.23102389,64.21705000
